step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
410.0,-5.25,0,0,0.0,0,0.0,0.0,0,39,5,21,140,179,0,581.0,14.897435897435898,2.5510282470922054,4,122.0,0.07286584526167379,0,0.0,0.8332616804089356,15,624.0,0.03099825934348457,2,208.0,0.2343379117688996,21,954.0
415.0,-3.0,0,0,0.0,0,0.0,0.0,0,41,5,12,140,181,0,330.0,8.048780487804878,5.932445771520698,0,65.0,0.2666330105235164,1,2.0,0.708315198908585,10,588.0,0.10174585347646954,1,113.0,0.5461832588533351,12,768.0
420.0,-2.0,0,0,0.0,0,0.0,0.0,0,41,5,8,142,183,0,212.0,5.170731707317073,8.15418704264135,0,20.0,0.7846139596615183,1,7.0,0.799167628012309,6,486.0,0.19613451042529548,1,19.0,0.6025874733570559,8,532.0
425.0,-0.75,0,0,0.0,0,0.0,0.0,0,40,7,3,145,185,0,61.0,1.525,8.517252645034198,0,0.0,0.8825544304026787,1,11.0,0.5819009868021827,1,413.0,0.3560056380687484,1,24.0,0.5794184483937482,3,448.0
430.0,-1.25,0,0,0.0,0,0.0,0.0,0,40,7,5,148,188,0,85.0,2.125,9.090400966311993,0,0.0,0.9241355269324205,3,25.0,0.564293585222948,1,291.0,0.526257169384701,1,28.0,0.5768798836958505,5,344.0
435.0,-1.25,0,0,0.0,0,0.0,0.0,0,43,7,5,150,193,0,110.0,2.558139534883721,9.169103771342806,0,0.0,0.9837607519993592,3,40.0,0.544487562685937,1,213.0,0.5533431105281628,1,33.0,0.626283380529973,5,286.0
440.0,-1.5,0,0,0.0,0,0.0,0.0,0,43,5,6,152,195,0,138.0,3.2093023255813953,8.206908277694453,0,0.0,0.8342877910014761,4,58.0,0.4161626377170381,1,139.0,0.5139012399402896,1,38.0,0.5578746836265069,6,235.0
445.0,-3.0,0,0,0.0,0,0.0,0.0,0,42,4,12,157,199,0,186.0,4.428571428571429,5.732065279869358,1,2.0,0.5884553626976597,4,78.0,0.21032136244102245,3,152.0,0.33716997669983484,4,51.0,0.20646990703110185,12,283.0
450.0,-5.5,0,0,0.0,0,0.0,0.0,0,39,2,22,163,202,0,279.0,7.153846153846154,3.1657458456373733,2,12.0,0.21250492085151587,7,108.0,0.1931983223535,6,177.0,0.2315742327627382,7,79.0,0.014148773822709484,22,376.0
455.0,-5.75,0,0,0.0,0,0.0,0.0,0,38,0,23,166,204,0,183.0,4.815789473684211,2.217062773110743,3,27.0,0.0034864843934682174,3,67.0,0.10632074239952487,9,160.0,0.17531646166335063,8,68.0,0.09766436923743486,23,322.0
460.0,-6.75,0,0,0.0,0,0.0,0.0,0,38,0,27,166,204,0,308.0,8.105263157894736,2.6424813255430424,4,46.0,0.0,3,40.0,0.2132692887618059,12,211.0,0.06693157960374796,8,109.0,0.275429248175337,27,406.0
465.0,-7.25,0,0,0.0,0,0.0,0.0,0,40,0,29,167,207,0,447.0,11.175,3.147385861183664,4,66.0,0.33181258951262066,3,55.0,0.0,14,275.0,0.11769718492576088,8,149.0,0.3282096761818271,29,545.0
470.0,-7.25,0,0,0.0,0,0.0,0.0,0,40,0,29,168,208,0,592.0,14.8,2.8148262715594328,4,86.0,0.3235723833458229,3,70.0,0.24654850443525558,14,345.0,0.0007575004305443814,8,188.0,0.20907075162143804,29,689.0
475.0,-7.5,0,0,0.0,0,0.0,0.0,0,41,0,30,168,209,0,742.0,18.097560975609756,2.6889554447283173,4,106.0,0.22020237464425693,3,85.0,0.23606119383170118,15,420.0,0.03154719071983485,8,228.0,0.06394587255568399,30,839.0
480.0,-8.0,0,0,0.0,0,0.0,0.0,0,42,0,32,168,210,0,899.0,21.404761904761905,2.803329784269676,5,130.0,0.15633648712909878,3,100.0,0.0,16,498.0,0.0527248733582579,8,268.0,0.11046711201850419,32,996.0
485.0,-8.0,0,0,0.0,0,0.0,0.0,0,38,0,32,172,210,0,1059.0,27.86842105263158,1.7246400156396575,5,155.0,0.028565681868240992,3,115.0,0.0,16,578.0,0.057320237692344525,8,308.0,0.10430780614426437,32,1156.0
490.0,-8.25,0,0,0.0,0,0.0,0.0,0,36,0,33,175,211,0,1222.0,33.94444444444444,0.27434018105780533,6,183.0,7.671869259172719e-06,3,130.0,0.0,16,658.0,0.041252942181305596,8,348.0,0.002806620570919824,33,1319.0
495.0,-9.25,0,0,0.0,0,0.0,0.0,0,38,0,37,175,213,0,1399.0,36.81578947368421,0.3701434683553843,6,213.0,0.1369823770536956,3,145.0,0.0,19,746.0,0.00016442375389739017,9,392.0,1.1583779168644858e-06,37,1496.0
