step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
455.0,-1.5,0,0,0.0,0,0.0,0.0,0,21,0,6,171,192,0,33.0,1.5714285714285714,4.989542654965834,3,86.0,0.22393799315336763,0,51.0,0.20489866124601883,1,1.0,0.6732399957462026,2,14.0,0.24874881275005808,6,152.0
460.0,-1.75,0,0,0.0,0,0.0,0.0,0,23,0,7,171,194,0,66.0,2.869565217391304,8.33592562273766,4,52.0,0.1774313256357379,0,0.0,0.966369580148669,1,7.0,0.8111389830013697,2,25.0,0.573801269756072,7,84.0
465.0,-2.0,0,0,0.0,0,0.0,0.0,0,23,0,8,171,194,0,102.0,4.434782608695652,7.688384050819546,4,56.0,0.0,0,0.0,0.9455415265629643,2,13.0,0.6071307312372983,2,35.0,0.5560709620578618,8,104.0
470.0,-2.5,0,0,0.0,0,0.0,0.0,0,26,0,10,172,198,0,146.0,5.615384615384615,7.916076035850409,4,76.0,0.3684433715363756,0,0.0,1.0,4,26.0,0.4081106838304059,2,44.0,0.426445067428239,10,146.0
475.0,-2.5,0,0,0.0,0,0.0,0.0,0,28,0,10,172,200,0,196.0,7.0,7.912643640308256,4,96.0,0.4659736782511614,0,0.0,1.0,4,46.0,0.1850471381597383,2,54.0,0.30522082680312074,10,196.0
480.0,-3.0,0,0,0.0,0,0.0,0.0,0,26,0,12,177,203,0,252.0,9.692307692307692,6.37684682512808,5,118.0,0.3321476119837514,0,0.0,1.0,5,70.0,0.27376144415691783,2,64.0,0.3174564756595081,12,252.0
485.0,-3.5,0,0,0.0,0,0.0,0.0,0,23,0,14,181,204,0,318.0,13.826086956521738,4.774936933664793,6,147.0,0.29030810791784967,0,0.0,0.941490320426544,6,97.0,0.23891119622904797,2,74.0,0.0,14,318.0
490.0,-3.75,0,0,0.0,0,0.0,0.0,0,23,0,15,183,206,0,389.0,16.91304347826087,4.081564814884466,7,178.0,0.2809630551719581,0,0.0,0.9549036372221131,6,127.0,0.24998130821336773,2,84.0,0.0,15,389.0
495.0,-4.25,0,0,0.0,0,0.0,0.0,0,22,0,17,184,206,0,470.0,21.363636363636363,1.2955979174821546,8,214.0,0.09691121535052724,0,0.0,0.012808233632670193,7,162.0,0.1121135616769063,2,94.0,0.0,17,470.0
500.0,-2.25,0,0,0.0,0,0.0,0.0,0,22,0,9,184,206,0,76.0,3.4545454545454546,3.207207842637636,4,145.0,0.1218237897922442,1,5.0,0.44317485611118207,4,113.0,0.06743215024152982,0,0.0,0.8333295105121493,9,263.0
